3258.53	190.573
3257.59	220.067
3256.66	311.271
3255.73	340.739
3254.8	437.265
3253.87	544.492
3252.93	560.505
3252	686.455
3251.07	774.833
3250.14	881.951
3249.2	868.425
3248.27	779.863
3247.34	838.703
3246.41	707.304
3245.47	581.3
3244.54	538.363
3243.61	401.706
3242.67	404.327
3241.74	326.628
3240.8	299.813
3239.87	248.916
3238.94	198.034
3238	165.897
3237.07	139.12
3236.13	136.425
3235.2	117.683
3234.26	139.061
3233.33	122.998
3232.39	85.5515
3231.46	109.597
3230.52	98.8908
3229.59	106.894
3228.65	93.5188
3227.72	69.4612
3226.78	112.191
3225.84	82.7957
3224.91	80.1134
3223.97	77.432
3223.03	72.0816
3222.1	69.4021
3221.16	69.3922
3220.22	82.7251
3219.29	69.3725
3218.35	69.3627
3217.41	82.6899
3216.48	56.0078
3215.54	55.9998
3214.6	69.3233
3213.66	66.6475
3212.72	53.3104
3211.79	55.968
3210.85	77.2782
3209.91	55.9521
3208.97	61.2722
3208.03	47.9453
3207.09	31.959
3206.16	71.8975
3205.22	69.2248
3204.28	79.8635
3203.34	50.573
3202.4	66.534
3201.46	58.5416
3200.52	55.8726
3199.58	53.2045
3198.64	71.8158
3197.7	90.4219
3196.76	55.8409
3195.82	79.7614
3194.88	55.825
3193.94	63.7909
3193	34.5485
3192.06	61.1156
3191.12	61.1069
3190.18	74.3805
3189.23	66.4017
3188.29	79.6707
3187.35	66.3828
3186.41	71.6832
3185.47	53.0911
3184.53	79.6254
3183.58	53.076
3182.64	79.6027
3181.7	74.2853
3180.76	58.3587
3179.81	84.8734
3178.87	79.5575
3177.93	76.8946
3176.99	76.8837
3176.04	82.1743
3175.1	95.4147
3174.16	66.2508
3173.21	79.4896
3172.27	76.829
3171.32	82.1159
3170.38	66.2131
3169.44	63.5555
3168.49	79.4331
3167.55	79.4218
3166.6	47.6463
3165.66	60.8727
3164.71	68.8028
3163.77	47.626
3162.82	50.2647
3161.88	66.1283
3160.93	81.9875
3159.99	76.687
3159.04	74.0321
3158.1	60.8034
3157.15	52.865
3156.21	44.9289
3155.26	60.7775
3154.31	68.6952
3153.37	71.3272
3152.42	76.5998
3151.47	50.1789
3150.53	52.8124
3149.58	66.0061
3148.63	60.7169
3147.69	58.0688
3146.74	39.5867
3145.79	73.8847
3144.84	52.7673
3143.9	58.0357
3142.95	65.9403
3142	65.9309
3141.05	58.011
3140.1	63.2757
3139.16	63.2667
3138.21	57.9862
3137.26	73.7901
3136.31	47.4297
3135.36	50.0576
3134.41	57.9531
3133.46	57.9449
3132.51	57.9366
3131.56	71.0939
3130.61	71.0838
3129.66	52.6472
3128.71	60.5356
3127.76	60.527
3126.81	49.9934
3125.86	49.9863
3124.91	71.0231
3123.96	39.4516
3123.01	68.3731
3122.06	47.3285
3121.11	55.2087
3120.16	76.2297
3119.21	81.4753
3118.26	68.3244
3117.31	42.0398
3116.35	31.5253
3115.4	68.2952
3114.45	57.78
3113.5	55.1458
3112.55	57.7635
3111.59	55.13
3110.64	57.7471
3109.69	62.9878
3108.74	49.8582
3107.78	62.9698
3106.83	68.2076
3105.88	52.4599
3104.92	47.2072
3103.97	57.6894
3103.02	36.7062
3102.06	49.8085
3101.11	78.6338
3100.16	52.415
3099.2	65.5095
3098.25	49.7801
3097.29	55.0123
3096.34	57.6237
3095.38	52.3777
3094.43	68.0813
3093.47	70.6897
3092.52	57.5908
3091.56	60.2
3090.61	47.1063
3089.65	70.6494
3088.7	62.7905
3087.74	70.6292
3086.79	54.926
3085.83	57.5333
3084.87	75.8286
3083.92	65.3601
3082.96	70.5789
3082.01	65.3415
3081.05	65.3321
3080.09	60.097
3079.14	62.701
3078.18	52.2433
3077.22	75.742
3076.26	60.0627
3075.31	44.3878
3074.35	49.6028
3073.39	57.4267
3072.43	41.7589
3071.48	49.5816
3070.52	54.7929
3069.56	70.438
3068.6	70.4279
3067.64	49.5533
3066.68	67.8001
3065.72	49.5392
3064.77	62.5668
3063.81	86.0171
3062.85	54.7304
3061.89	62.54
3060.93	78.1639
3059.97	39.0764
3059.01	72.9321
3058.05	70.3174
3057.09	57.2875
3056.13	57.2793
3055.17	57.2711
3054.21	67.6744
3053.25	72.8697
3052.29	62.4508
3051.33	78.0523
3050.36	70.2371
3049.4	72.828
3048.44	44.2107
3047.48	65.0065
3046.52	46.798
3045.56	90.983
3044.6	51.9829
3043.63	62.3705
3042.67	51.968
3041.71	67.5488
3040.75	70.1368
3039.78	62.3349
3038.82	72.7137
3037.86	57.124
3036.9	57.1158
3035.93	67.4909
3034.97	33.7406
3034.01	59.6864
3033.04	67.462
3032.08	80.4239
3031.11	75.2245
3030.15	62.2459
3029.19	62.237
3028.22	51.8567
3027.26	67.4041
3026.29	62.2103
3025.33	59.6097
3024.36	72.5579
3023.4	95.8664
3022.43	62.1747
3021.47	72.5268
3020.5	51.7975
3019.54	62.1481
3018.57	41.4261
3017.61	46.5977
3016.64	59.533
3015.68	56.9365
3014.71	51.753
3013.74	80.2057
3012.78	77.6073
3011.81	62.077
3010.84	51.7234
3009.88	64.645
3008.91	49.1232
3007.94	67.2116
3006.98	82.7101
3006.01	74.9453
3005.04	59.4309
3004.07	67.1731
3003.1	80.0796
3002.14	85.2338
3001.17	72.3093
3000.2	72.2989
2999.23	64.5434
2998.26	80.0223
2997.3	80.0109
2996.33	79.9994
2995.36	85.1485
2994.39	43.8581
2993.42	64.488
2992.45	67.0579
2991.48	95.4149
2990.51	113.45
2989.54	69.6071
2988.57	61.8642
2987.6	72.1645
2986.63	59.2695
2985.66	69.5673
2984.69	82.4383
2983.72	82.4265
2982.75	69.5374
2981.78	69.5275
2980.81	74.667
2979.84	79.805
2978.87	74.6456
2977.89	84.9293
2976.92	77.1974
2975.95	69.4677
2974.98	66.8853
2974.01	95.1693
2973.03	100.299
2972.06	89.9992
2971.09	89.9863
2970.12	100.256
2969.15	71.9684
2968.17	105.367
2967.2	71.9478
2966.23	102.768
2965.25	87.3402
2964.28	82.1907
2963.31	123.268
2962.33	89.8704
2961.36	94.9922
2960.38	69.3087
2959.41	76.9986
2958.44	79.5539
2957.46	74.4107
2956.49	82.0966
2955.51	87.2151
2954.54	97.4617
2953.56	105.141
2952.59	92.3057
2951.61	105.111
2950.64	105.096
2949.66	110.207
2948.69	82.0025
2947.71	97.364
2946.74	87.1027
2945.76	71.7213
2944.78	89.6388
2943.81	99.8689
2942.83	81.932
2941.85	94.7203
2940.88	117.743
2939.9	110.049
2938.92	66.5316
2937.95	92.1074
2936.97	97.2106
2935.99	94.6388
2935.01	94.6252
2934.04	92.0546
2933.06	122.722
2932.08	109.923
2931.1	92.015
2930.12	97.113
2929.15	104.765
2928.17	94.5303
2927.19	109.844
2926.21	94.5032
2925.23	97.0434
2924.25	94.476
2923.27	94.4625
2922.29	91.8963
2921.31	104.645
2920.33	122.493
2919.35	99.5114
2918.37	79.0875
2917.39	63.7711
2916.41	81.6153
2915.43	104.555
2914.45	73.9426
2913.47	101.975
2912.49	124.902
2911.51	104.495
2910.53	114.673
2909.55	96.8208
2908.57	104.45
2907.59	101.887
2906.6	122.247
2905.62	109.497
2904.64	112.028
2903.66	81.4631
2902.68	94.1782
2901.69	101.8
2900.71	104.33
2899.73	106.859
2898.75	106.844
2897.76	109.372
2896.78	104.27
2895.8	96.6264
2894.81	96.6125
2893.83	94.0565
2892.85	99.1264
2891.86	86.4055
2890.88	127.049
2889.9	114.327
2888.91	101.61
2887.93	119.374
2886.94	78.7249
2885.96	99.0268
2884.97	99.0126
2883.99	104.075
2883	101.522
2882.02	86.2815
2881.03	96.4184
2880.05	106.552
2879.06	104
2878.08	101.449
2877.09	88.7554
2876.1	114.098
2875.12	121.687
2874.13	96.3214
2873.15	103.911
2872.16	96.2937
2871.17	108.948
2870.19	111.466
2869.2	108.917
2868.21	78.5103
2867.22	86.0957
2866.24	116.466
2865.25	106.323
2864.26	98.7142
2863.27	101.231
2862.29	106.277
2861.3	123.972
2860.31	96.1278
2859.32	118.878
2858.33	103.687
2857.34	134.015
2856.35	118.826
2855.37	96.0587
2854.38	131.43
2853.39	138.992
2852.4	161.713
2851.41	106.109
2850.42	143.984
2849.43	118.707
2848.44	128.791
2847.45	121.198
2846.46	100.984
2845.47	100.969
2844.48	103.478
2843.49	88.3225
2842.5	126.157
2841.51	116.048
2840.51	123.598
2839.52	108.448
2838.53	103.389
2837.54	126.066
2836.55	98.3174
2835.56	120.989
2834.56	100.809
2833.57	105.835
2832.58	85.6633
2831.59	136.034
2830.59	108.308
2829.6	110.81
2828.61	108.276
2827.62	123.367
2826.62	123.349
2825.63	113.264
2824.64	115.764
2823.64	103.166
2822.65	100.635
2821.66	148.416
2820.66	118.212
2819.67	113.166
2818.67	143.323
2817.68	125.704
2816.68	123.172
2815.69	140.748
2814.69	123.136
2813.7	123.119
2812.7	123.101
2811.71	133.131
2810.71	140.646
2809.72	125.559
2808.72	107.965
2807.73	125.523
2806.73	115.464
2805.73	115.448
2804.74	132.997
2803.74	122.941
2802.75	137.976
2801.75	150.497
2800.75	127.904
2799.76	117.855
2798.76	115.331
2797.76	127.849
2796.76	140.363
2795.77	170.416
2794.77	137.817
2793.77	145.313
2792.77	120.242
2791.77	147.776
2790.78	127.72
2789.78	160.253
2788.78	137.697
2787.78	142.684
2786.78	130.149
2785.78	135.135
2784.78	165.142
2783.78	157.612
2782.78	145.083
2781.78	150.064
2780.79	162.546
2779.79	170.023
2778.79	174.999
2777.79	167.475
2776.78	152.455
2775.78	174.923
2774.78	169.901
2773.78	169.876
2772.78	184.839
2771.78	172.325
2770.78	194.774
2769.78	179.765
2768.78	227.171
2767.78	222.146
2766.77	217.122
2765.77	199.624
2764.77	234.524
2763.77	264.425
2762.77	226.974
2761.76	264.349
2760.76	246.856
2759.76	239.341
2758.75	264.235
2757.75	286.628
2756.75	274.127
2755.75	296.512
2754.74	288.996
2753.74	328.81
2752.73	353.668
2751.73	341.166
2750.73	363.526
2749.72	378.411
2748.72	355.953
2747.71	428.078
2746.71	395.666
2745.7	472.74
2744.7	412.966
2743.69	472.604
2742.69	512.328
2741.68	557.014
2740.68	532.07
2739.67	581.713
2738.67	579.143
2737.66	658.587
2736.65	656.007
2735.65	715.541
2734.64	809.835
2733.64	767.494
2732.63	812.085
2731.62	874.044
2730.61	861.505
2729.61	990.463
2728.6	1025.07
2727.59	987.695
2726.59	1066.95
2725.58	1108.98
2724.57	1175.79
2723.56	1225.23
2722.55	1336.64
2721.55	1398.44
2720.54	1460.21
2719.53	1519.49
2718.52	1737.37
2717.51	1826.33
2716.5	1942.52
2715.49	2080.97
2714.48	2174.8
2713.47	2461.77
2712.46	2671.9
2711.45	2748.27
2710.45	3077.12
2709.43	3240.04
2708.42	3440.03
2707.41	3783.49
2706.4	4084.78
2705.39	4621
2704.38	4934.45
2703.37	5324.48
2702.36	5796
2701.35	6047.34
2700.34	6501.31
2699.33	7014.47
2698.32	7307.53
2697.3	7847.6
2696.29	8100.94
2695.28	8317.14
2694.27	8454.25
2693.25	8766.65
2692.24	8669.09
2691.23	8591.3
2690.22	8446.89
2689.2	7949.59
2688.19	7563.48
2687.18	7155.27
2686.16	6458.55
2685.15	5821.23
2684.14	5401.12
2683.12	4700.02
2682.11	4124.87
2681.1	3821.05
2680.08	3354.64
2679.07	2974.63
2678.05	2589.8
2677.04	2313.48
2676.02	2024.92
2675.01	1825.12
2673.99	1603.22
2672.98	1410.92
2671.96	1253.15
2670.95	1134.81
2669.93	1092.81
2668.91	1004.05
2667.9	932.552
2666.88	802.027
2665.87	792.071
2664.85	666.522
2663.83	666.426
2662.82	644.2
2661.8	526.103
2660.78	580.104
2659.76	486.627
2658.75	503.758
2657.73	439.803
2656.71	410.26
2655.69	412.656
2654.68	351.198
2653.66	356.059
2652.64	353.552
2651.62	294.584
2650.6	321.541
2649.58	267.503
2648.57	316.54
2647.55	284.599
2646.53	301.73
2645.51	269.801
2644.49	255.047
2643.47	230.49
2642.45	230.457
2641.43	227.972
2640.41	223.037
2639.39	205.85
2638.37	222.972
2637.35	195.991
2636.33	200.862
2635.31	178.79
2634.29	178.764
2633.27	159.151
2632.24	176.264
2631.22	186.03
2630.2	134.607
2629.18	171.294
2628.16	173.715
2627.14	156.566
2626.11	149.205
2625.09	154.075
2624.07	171.169
2623.05	139.361
2622.02	134.451
2621	139.32
2619.98	144.188
2618.96	119.732
2617.93	119.714
2616.91	124.583
2615.89	144.104
2614.86	100.126
2613.84	129.412
2612.81	134.276
2611.79	117.169
2610.76	102.508
2609.74	122.016
2608.72	126.878
2607.69	117.101
2606.67	114.645
2605.64	107.312
2604.62	114.612
2603.59	109.719
2602.57	107.265
2601.54	114.562
2600.51	126.731
2599.49	124.276
2598.46	95.0206
2597.44	112.059
2596.41	104.736
2595.38	109.591
2594.36	99.8354
2593.33	99.8209
2592.3	114.412
2591.27	114.396
2590.25	97.3439
2589.22	109.496
2588.19	114.346
2587.16	124.059
2586.14	75.3977
2585.11	99.705
2584.08	121.574
2583.05	87.5205
2582.02	97.2308
2581	99.6471
2579.97	104.493
2578.94	82.6102
2577.91	97.1744
2576.88	99.5893
2575.85	92.2888
2574.82	99.5603
2573.79	101.974
2572.76	121.38
2571.73	82.5263
2570.7	89.7949
2569.67	104.341
2568.64	87.3427
2567.61	101.885
2566.58	99.4447
2565.55	118.831
2564.52	116.389
2563.49	118.797
2562.45	84.8425
2561.42	111.491
2560.39	96.9346
2559.36	94.4975
2558.33	92.0611
2557.3	96.8924
2556.26	113.832
2555.23	94.4426
2554.2	99.2714
2553.17	75.0479
2552.13	89.5603
2551.1	104.068
2550.07	104.053
2549.03	99.1992
2548	108.861
2546.97	96.7516
2545.93	82.2269
2544.9	118.486
2543.86	120.887
2542.83	70.1041
2541.8	101.515
2540.76	108.751
2539.73	108.735
2538.69	106.303
2537.66	84.5469
2536.62	72.4582
2535.59	103.842
2534.55	98.9975
2533.52	86.9119
2532.48	101.383
2531.44	101.368
2530.41	89.2872
2529.37	113.402
2528.34	110.973
2527.3	98.8967
2526.26	106.118
2525.23	96.4565
2524.19	101.265
2523.15	110.893
2522.12	91.5937
2521.08	130.14
2520.04	77.109
2519	103.6
2517.97	115.63
2516.93	98.7528
2515.89	96.3302
2514.85	122.803
2513.81	113.155
2512.77	103.51
2511.74	132.377
2510.7	105.886
2509.66	101.058
2508.62	89.0147
2507.58	125.083
2506.54	86.5836
2505.5	120.238
2504.46	122.624
2503.42	122.607
2502.38	120.185
2501.34	127.378
2500.3	120.15
2499.26	115.327
2498.22	141.736
2497.18	127.303
2496.14	136.891
2495.1	115.26
2494.05	129.649
2493.01	144.033
2491.97	141.612
2490.93	146.391
2489.89	148.769
2488.85	158.344
2487.8	136.732
2486.76	134.313
2485.72	134.294
2484.68	136.672
2483.63	179.805
2482.59	143.823
2481.55	155.786
2480.5	189.312
2479.46	184.493
2478.42	167.696
2477.37	186.834
2476.33	179.622
2475.29	186.78
2474.24	208.301
2473.2	193.907
2472.15	208.24
2471.11	236.928
2470.06	241.679
2469.02	220.111
2467.97	258.354
2466.93	212.872
2465.88	279.802
2464.84	241.503
2463.79	277.33
2462.75	255.775
2461.7	284.419
2460.65	270.039
2459.61	298.672
2458.56	293.851
2457.51	305.751
2456.47	331.978
2455.42	341.482
2454.37	367.696
2453.33	327.058
2452.28	417.714
2451.23	420.04
2450.18	412.82
2449.14	427.075
2448.09	400.772
2447.04	424.565
2445.99	383.961
2444.94	333.83
2443.89	319.477
2442.85	319.43
2441.8	300.316
2440.75	266.908
2439.7	259.721
2438.65	197.74
2437.6	197.711
2436.55	178.629
2435.5	147.645
2434.45	140.48
2433.4	166.647
2432.35	123.777
2431.3	109.479
2430.25	104.704
2429.2	107.068
2428.15	97.5364
2427.1	95.1436
2426.04	111.777
2424.99	78.4705
2423.94	95.1019
2422.89	104.597
2421.84	87.9436
2420.79	87.9307
2419.73	102.175
2418.68	92.6567
2417.63	83.1413
2416.58	78.3789
2415.52	97.3656
2414.47	80.7304
2413.42	92.589
2412.37	104.444
2411.31	83.0684
2410.26	71.1911
2409.2	87.7895
2408.15	78.2873
2407.1	78.2759
2406.04	66.4062
2404.99	71.1391
2403.93	75.8706
2402.88	64.0065
2401.82	49.7755
2400.77	56.878
2399.71	61.6088
2398.66	71.0767
2397.6	61.5908
2396.55	80.53
2395.49	59.2046
2394.44	68.6673
2393.38	82.8622
2392.33	73.3815
2391.27	89.9384
2390.21	61.5278
2389.16	73.3493
2388.1	66.2413
2387.04	59.1354
2385.99	68.587
2384.93	73.3064
2383.87	70.9313
2382.81	75.649
2381.76	63.8195
2380.7	68.5369
2379.64	63.8008
2378.58	59.0662
2377.52	75.5937
2376.46	56.687
2375.41	63.7635
2374.35	66.1155
2373.29	59.023
2372.23	82.6201
2371.17	56.6455
2370.11	66.0768
2369.05	44.8312
2367.99	51.9023
2366.93	68.4066
2365.87	63.6796
2364.81	56.5958
2363.75	77.8078
2362.69	70.724
2361.63	54.2138
2360.57	77.7736
2359.51	68.3365
2358.45	63.6144
2357.39	68.3165
2356.32	65.9511
2355.26	51.8112
2354.2	68.2865
2353.14	56.5047
2352.08	63.5585
2351.02	58.8418
2349.95	70.5999
2348.89	54.1186
2347.83	65.8739
2346.77	65.8642
2345.7	63.5026
2344.64	51.7353
2343.58	39.9714
2342.51	75.2293
2341.45	65.816
2340.39	51.705
2339.32	49.3475
2338.26	75.1852
2337.19	61.0791
2336.13	58.7213
2335.06	70.4552
2334	46.9632
2332.93	51.652
2331.87	68.0767
2330.8	84.4967
2329.74	93.8714
2328.67	77.4326
2327.61	49.2681
2326.54	82.1014
2325.48	56.2898
2324.41	46.9013
2323.34	56.2733
2322.28	84.3976
2321.21	60.9449
2320.14	63.2797
2319.08	53.897
2318.01	56.2321
2316.94	65.5945
2315.88	58.5579
2314.81	60.8913
2313.74	67.9073
2312.67	51.5083
2311.61	49.1598
2310.54	46.812
2309.47	60.8467
2308.4	53.818
2307.33	49.131
2306.26	51.463
2305.19	70.1665
2304.13	72.4948
2303.06	51.4403
2301.99	63.1221
2300.92	58.4378
2299.85	67.7779
2298.78	74.7784
2297.71	56.0756
2296.64	60.7396
2295.57	63.0665
2294.5	63.0573
2293.43	60.7129
2292.36	67.7083
2291.28	70.0328
2290.21	49.0157
2289.14	60.6773
2288.07	72.3353
2287	69.9917
2285.93	53.6524
2284.86	48.9798
2283.78	51.3046
2282.71	62.9555
2281.64	67.609
2280.57	51.282
2279.49	41.9519
2278.42	51.267
2277.35	58.2494
2276.28	51.2519
2275.2	67.5494
2274.13	44.25
2273.05	74.5154
2271.98	72.1762
2270.91	76.8214
2269.83	46.5516
2268.76	34.9086
2267.68	46.5379
2266.61	55.8373
2265.54	62.8077
2264.46	53.495
2263.39	74.4169
2262.31	72.0808
2261.23	46.4969
2260.16	72.0596
2259.08	41.8349
2258.01	58.0955
2256.93	53.44
2255.86	74.3404
2254.78	41.8103
2253.7	55.7389
2252.63	69.6634
2251.55	58.0443
2250.47	65.0001
2249.4	67.3116
2248.32	55.698
2247.24	55.6898
2246.16	44.0812
2245.09	60.3128
2244.01	67.2621
2242.93	60.2951
2241.85	62.6049
2240.77	74.1875
2239.69	60.2685
2238.62	55.6243
2237.54	62.5681
2236.46	48.6569
2235.38	81.083
2234.3	55.5916
2233.22	69.4792
2232.14	64.8378
2231.06	64.8282
2229.98	62.5037
2228.9	55.5507
2227.82	53.2282
2226.74	71.7319
2225.66	69.4077
2224.58	78.6505
2223.5	53.1969
2222.42	74.0022
2221.34	67.0546
2220.25	55.4853
2219.17	57.7887
2218.09	76.2699
2217.01	83.1913
2215.93	80.8685
2214.85	62.3751
2213.76	55.4364
2212.68	62.3567
2211.6	66.9659
2210.52	64.6472
2209.43	57.7122
2208.35	66.9363
2207.27	66.9264
2206.18	78.4539
2205.1	59.9853
2204.01	55.3629
2202.93	66.887
2201.85	69.1833
2200.76	76.0904
2199.68	57.6358
2198.59	59.9324
2197.51	48.3998
2196.42	59.9147
2195.34	52.9937
2194.25	59.8971
2193.17	59.8882
2192.08	62.1825
2191	66.7787
2189.91	62.1641
2188.83	71.3631
2187.74	59.8441
2186.65	57.534
2185.57	50.6224
2184.48	50.615
2183.39	71.3106
2182.31	66.7001
2181.22	80.4882
2180.13	45.9865
2179.04	55.1756
2177.96	48.2716
2176.87	59.756
2175.78	64.3431
2174.69	50.5479
2173.6	64.3242
2172.52	48.236
2171.43	52.8221
2170.34	61.9994
2169.25	61.9903
2168.16	52.7988
2167.07	50.4957
2165.98	68.8476
2164.89	61.9537
2163.8	64.2388
2162.71	68.8172
2161.62	61.9263
2160.53	45.8646
2159.44	55.0294
2158.35	68.7766
2157.26	66.4742
2156.17	64.1725
2155.08	75.6208
2153.99	57.28
2152.9	54.9807
2151.81	57.2631
2150.71	68.7056
2149.62	48.0868
2148.53	59.5273
2147.44	75.5427
2146.35	43.4879
2145.25	66.3664
2144.16	70.9329
2143.07	61.7712
2141.98	61.7621
2140.88	61.7529
2139.79	64.0306
2138.7	61.7347
2137.6	54.8672
2136.51	66.2881
2135.42	52.5655
2134.32	59.4131
2133.23	63.9739
2132.13	57.1112
2131.04	52.5345
2129.94	63.9456
2128.85	68.503
2127.75	57.0774
2126.66	59.3518
2125.56	63.9078
2124.47	52.488
2123.37	61.6072
2122.28	50.1911
2121.18	54.7458
2120.08	54.7377
2118.99	54.7296
2117.89	57.0016
2116.79	56.9932
2115.7	54.7054
2114.6	59.2554
2113.5	61.5254
2112.41	77.4649
2111.31	54.673
2110.21	43.2764
2109.11	66.0437
2108.02	50.0947
2106.92	68.3009
2105.82	68.2908
2104.72	38.6924
2103.62	56.8922
2102.52	52.3331
2101.42	59.1504
2100.33	75.0644
2099.23	63.6816
2098.13	54.5762
2097.03	56.8418
2095.93	81.84
2094.83	63.6439
2093.73	45.4532
2092.63	52.2635
2091.53	49.9838
2090.43	59.063
2089.33	61.3256
2088.23	54.5036
2087.12	70.39
2086.02	65.839
2084.92	68.0992
2083.82	72.6284
2082.72	56.7326
2081.62	65.8
2080.52	56.7158
2079.41	79.3903
2078.31	52.1631
2077.21	65.7611
2076.11	54.4149
2075	52.1399
2073.9	65.7319
2072.8	77.0536
2071.69	79.3082
2070.59	63.4371
2069.49	70.2236
2068.38	79.2729
2067.28	54.3505
2066.17	67.9281
2065.07	52.0705
2063.97	76.9624
2062.86	63.3714
2061.76	72.4138
2060.65	81.4534
2059.55	79.1791
2058.44	79.1674
2057.34	79.1557
2056.23	76.8827
2055.12	88.1759
2054.02	85.9023
2052.91	81.369
2051.81	70.0574
2050.7	65.5279
2049.59	85.8514
2048.49	63.2495
2047.38	67.7573
2046.27	74.522
2045.17	88.0584
2044.06	94.8181
2042.95	94.8041
2041.84	83.5055
2040.73	99.2891
2039.63	74.4558
2038.52	67.6771
2037.41	81.2004
2036.3	96.9751
2035.19	87.9411
2034.08	87.928
2032.97	96.9319
2031.87	121.71
2030.76	83.3818
2029.65	81.1162
2028.54	69.8397
2027.43	65.3243
2026.32	69.819
2025.21	85.5719
2024.1	99.0686
2022.99	72.0392
2021.88	87.7848
2020.76	94.5234
2019.65	78.7579
2018.54	74.2464
2017.43	80.9841
2016.32	83.2213
2015.21	80.96
2014.1	76.4509
2012.98	51.7091
2011.87	78.6761
2010.76	76.4169
2009.65	83.1472
2008.53	87.6287
2007.42	71.8898
2006.31	67.3867
2005.2	76.3602
2004.08	65.1211
2002.97	96.5446
2001.86	83.0609
2000.74	71.8258
1999.63	49.3729
1998.51	71.8045
1997.4	67.3067
1996.28	60.5671
1995.17	56.0723
1994.06	65.0342
1992.94	76.2357
1991.83	69.4987
1990.71	91.904
1989.59	56.0307
1988.48	64.986
1987.36	64.9763
1986.25	62.7264
1985.13	44.7979
1984.01	67.1869
1982.9	58.22
1981.78	60.4503
1980.66	62.6799
1979.55	71.6235
1978.43	42.5201
1977.31	55.9392
1976.2	55.9309
1975.08	80.5286
1973.96	67.0972
1972.84	58.1423
1971.72	40.2463
1970.61	82.7163
1969.49	93.8802
1968.37	69.2823
1967.25	58.0991
1966.13	60.3247
1965.01	73.7192
1963.89	71.4747
1962.77	62.5311
1961.65	60.2888
1960.53	73.6754
1959.41	69.2
1958.29	78.1174
1957.17	73.6426
1956.05	78.0941
1954.93	82.5444
1953.81	69.1485
1952.69	75.8291
1951.57	69.128
1950.45	66.8881
1949.33	60.1903
1948.21	64.6393
1947.08	71.3155
1945.96	64.6201
1944.84	60.1545
1943.72	71.2837
1942.6	71.2731
1941.47	82.3972
1940.35	55.6655
1939.23	71.2413
1938.1	66.7788
1936.98	91.2507
1935.86	55.6324
1934.73	71.1989
1933.61	66.739
1932.49	73.402
1931.36	53.3753
1930.24	68.9329
1929.11	71.146
1927.99	60.0205
1926.86	71.1248
